Coordenada UTM X;Coordenada UTM Y;Nivel de Tensión (kV);Comunidad Autónoma;Nombre Subestación;Provincia;Municipio
937812,72;4658527,08;132;09 - Catalunya;VIC;Barcelona;Vic
937812,72;4658527,08;25;09 - Catalunya;VIC;Barcelona;Vic
920868;4587071,06;66;09 - Catalunya;VILADECANS;Barcelona;Viladecans
920868;4587071,06;25;09 - Catalunya;VILADECANS;Barcelona;Viladecans
933315,1;4595273,35;25;09 - Catalunya;VILANOVA;Barcelona;Barcelona
933315,1;4595273,35;11;09 - Catalunya;VILANOVA;Barcelona;Barcelona
936491,4;4689769,95;45;09 - Catalunya;ABADESSES;Girona;Sant Joan de les Abadesses
936491,4;4689769,95;25;09 - Catalunya;ABADESSES;Girona;Sant Joan de les Abadesses
1004571,98;4675896,44;110;09 - Catalunya;BELLCAIRE;Girona;Bellcaire d`Empordà
1004571,98;4675896,44;25;09 - Catalunya;BELLCAIRE;Girona;Bellcaire d`Empordà
971942,55;4662502,83;132;09 - Catalunya;BESCANO;Girona;Bescanó
971942,55;4662502,83;25;09 - Catalunya;BESCANO;Girona;Bescanó
963348,15;4634976,97;132;09 - Catalunya;BUIXALLEU;Girona;Sant Feliu de Buixalleu
963348,15;4634976,97;25;09 - Catalunya;BUIXALLEU;Girona;Sant Feliu de Buixalleu
1001384,04;4645974,28;110;09 - Catalunya;C.ARO;Girona;Castell-Platja d`Aro
1001384,04;4645974,28;25;09 - Catalunya;C.ARO;Girona;Castell-Platja d`Aro
941934,45;4697976,63;45;09 - Catalunya;CAMPRODON;Girona;Camprodon
941934,45;4697976,63;25;09 - Catalunya;CAMPRODON;Girona;Camprodon
989598,68;4651350,48;110;09 - Catalunya;CASSA;Girona;Cassà de la Selva
989598,68;4651350,48;25;09 - Catalunya;CASSA;Girona;Cassà de la Selva
903061,33;4703561,54;110;09 - Catalunya;CERDANYA;Girona;Fontanals de Cerdanya
903061,33;4703561,54;25;09 - Catalunya;CERDANYA;Girona;Fontanals de Cerdanya
972280,13;4687727,63;132;09 - Catalunya;CONFIREL;Girona;Beuda
1010079,12;4660300,61;110;09 - Catalunya;EMPORDANET;Girona;Palafrugell
1010079,12;4660300,61;25;09 - Catalunya;EMPORDANET;Girona;Palafrugell
991502,99;4695515,89;132;09 - Catalunya;FIGUERES;Girona;Figueres
991502,99;4695515,89;25;09 - Catalunya;FIGUERES;Girona;Figueres
980429,57;4659516,24;132;09 - Catalunya;FORNELLS;Girona;Fornells de la Selva
980429,57;4659516,24;25;09 - Catalunya;FORNELLS;Girona;Fornells de la Selva
988598,19;4669150,98;132;09 - Catalunya;JUIA;Girona;Juià
988598,19;4669150,98;110;09 - Catalunya;JUIA;Girona;Juià
988598,19;4669150,98;25;09 - Catalunya;JUIA;Girona;Juià
957177,31;4687727,37;132;09 - Catalunya;LESFONTS;Girona;Sant Joan les Fonts
1005972,37;4708378,98;132;09 - Catalunya;LLANÇA;Girona;Llançà
1005972,37;4708378,98;25;09 - Catalunya;LLANÇA;Girona;Llançà
987782,88;4635503,24;110;09 - Catalunya;LLORET;Girona;Lloret de Mar
987782,88;4635503,24;25;09 - Catalunya;LLORET;Girona;Lloret de Mar
953466,94;4685546,45;132;09 - Catalunya;OLOT;Girona;Olot
953466,94;4685546,45;25;09 - Catalunya;OLOT;Girona;Olot
981921,34;4671153,51;110;09 - Catalunya;P.ESTANY;Girona;Palol de Revardit
981921,34;4671153,51;25;09 - Catalunya;P.ESTANY;Girona;Palol de Revardit
929517,89;4686415,56;132;09 - Catalunya;RIPOLL;Girona;Ripoll
929517,89;4686415,56;45;09 - Catalunya;RIPOLL;Girona;Ripoll
929517,89;4686415,56;25;09 - Catalunya;RIPOLL;Girona;Ripoll
956077,98;4651152,14;110;09 - Catalunya;S.HILARI;Girona;Sant Hilari Sacalm
956077,98;4651152,14;25;09 - Catalunya;S.HILARI;Girona;Sant Hilari Sacalm
990805,67;4692506,65;132;09 - Catalunya;S.LLOGAIA;Girona;Santa Llogaia d`Àlguema
980762,78;4662689,15;132;09 - Catalunya;SALT;Girona;Salt
980762,78;4662689,15;25;09 - Catalunya;SALT;Girona;Salt
973953,68;4685795,73;132;09 - Catalunya;SERINYA;Girona;Serinyà
977937,59;4644209,87;110;09 - Catalunya;SILS;Girona;Sils
977937,59;4644209,87;25;09 - Catalunya;SILS;Girona;Sils
961569,91;4663185,01;110;09 - Catalunya;SUSQUEDA;Girona;Susqueda
961569,91;4663185,01;25;09 - Catalunya;SUSQUEDA;Girona;Susqueda
1006096,78;4699630,01;132;09 - Catalunya;TORREVENT;Girona;Palau-saverdera
1006096,78;4699630,01;25;09 - Catalunya;TORREVENT;Girona;Palau-saverdera
936384,08;4701331,38;45;09 - Catalunya;TREGURA;Girona;Vilallonga de Ter
936384,08;4701331,38;25;09 - Catalunya;TREGURA;Girona;Vilallonga de Ter
1007943,77;4654469,27;110;09 - Catalunya;V.LLOBREGA;Girona;Vall-llobrega
1007943,77;4654469,27;25;09 - Catalunya;V.LLOBREGA;Girona;Vall-llobrega
994538,87;4691642,03;132;09 - Catalunya;VILAMALLA;Girona;Vilamalla
994538,87;4691642,03;25;09 - Catalunya;VILAMALLA;Girona;Vilamalla
980991,38;4661868,34;110;09 - Catalunya;XIRGU;Girona;Girona
980991,38;4661868,34;25;09 - Catalunya;XIRGU;Girona;Girona
980991,38;4661868,34;11;09 - Catalunya;XIRGU;Girona;Girona
862251,3;4695099,6;110;09 - Catalunya;ADRALL;Lleida;Ribera d`Urgellet
862251,3;4695099,6;25;09 - Catalunya;ADRALL;Lleida;Ribera d`Urgellet
801992,85;4609196,57;25;09 - Catalunya;ALBATARREC;Lleida;Albatàrrec
796723,36;4639401,59;132;09 - Catalunya;ALFARRAS;Lleida;Alfarràs
796723,36;4639401,59;25;09 - Catalunya;ALFARRAS;Lleida;Alfarràs
781631,23;4581947,94;25;09 - Catalunya;ALMATRET;Lleida;Almatret
839682,94;4707139,35;110;09 - Catalunya;ALTRON;Lleida;Sort
839682,94;4707139,35;25;09 - Catalunya;ALTRON;Lleida;Sort
817561,79;4734863,18;110;09 - Catalunya;ARTIES;Lleida;Naut Aran
817561,79;4734863,18;25;09 - Catalunya;ARTIES;Lleida;Naut Aran
815425,72;4629273,09;110;09 - Catalunya;BALAGUER;Lleida;Térmens
815425,72;4629273,09;25;09 - Catalunya;BALAGUER;Lleida;Térmens
821890,22;4734833,26;110;09 - Catalunya;BAQUEIRA;Lleida;Naut Aran
821890,22;4734833,26;25;09 - Catalunya;BAQUEIRA;Lleida;Naut Aran
814590,75;4617216,09;110;09 - Catalunya;BELL-LLOC;Lleida;Bell-lloc d`Urgell
814590,75;4617216,09;25;09 - Catalunya;BELL-LLOC;Lleida;Bell-lloc d`Urgell
805743,95;4738427,4;110;09 - Catalunya;BENOS;Lleida;Bòrdes, Es
813141,75;4713058,98;132;09 - Catalunya;BOHI;Lleida;Vall de Boí, La
813141,75;4713058,98;25;09 - Catalunya;BOHI;Lleida;Vall de Boí, La
801909,54;4742603,08;110;09 - Catalunya;BOSSOST;Lleida;Bossòst
828147,61;4709329,5;110;09 - Catalunya;CABDELLA;Lleida;Torre de Cabdella, La
815077,19;4717326,25;132;09 - Catalunya;CALDES;Lleida;Vall de Boí, La
822647,59;4646747,43;110;09 - Catalunya;CAMARASA;Lleida;Camarasa
857171,03;4623213,23;110;09 - Catalunya;CERVERA;Lleida;Cervera
857171,03;4623213,23;25;09 - Catalunya;CERVERA;Lleida;Cervera
839877,24;4721439,25;110;09 - Catalunya;ESPOT;Lleida;Espot
838376,24;4727640,79;25;09 - Catalunya;ESTERRI;Lleida;Esterri d`Àneu
819392,79;4604738,99;25;09 - Catalunya;JUNEDA;Lleida;Juneda
846212,2;4713485,64;110;09 - Catalunya;LLAVORSI;Lleida;Llavorsí
846212,2;4713485,64;25;09 - Catalunya;LLAVORSI;Lleida;Llavorsí
805199,81;4615397,17;110;09 - Catalunya;LLEIDA;Lleida;Lleida
805199,81;4615397,17;25;09 - Catalunya;LLEIDA;Lleida;Lleida
809326,26;4707364,64;132;09 - Catalunya;LLESP;Lleida;Pont de Suert, El
805636,23;4613191,38;132;09 - Catalunya;MAGRANERS;Lleida;Lleida
805636,23;4613191,38;66;09 - Catalunya;MAGRANERS;Lleida;Lleida
805636,23;4613191,38;25;09 - Catalunya;MAGRANERS;Lleida;Lleida
827085,28;4702416,24;110;09 - Catalunya;MOLINOS;Lleida;Torre de Cabdella, La
823957,96;4616278,01;110;09 - Catalunya;MOLLERUSSA;Lleida;Mollerussa
823957,96;4616278,01;25;09 - Catalunya;MOLLERUSSA;Lleida;Mollerussa
806256,48;4669995,86;132;09 - Catalunya;MONTANYANA;Lleida;Sant Esteve de la Sarga
848449,75;4630126,2;110;09 - Catalunya;MONTROIG;Lleida;Plans de Sió, Els
848449,75;4630126,2;25;09 - Catalunya;MONTROIG;Lleida;Plans de Sió, Els
855134,1;4668938,45;110;09 - Catalunya;OLIANA;Lleida;Peramola
855134,1;4668938,45;25;09 - Catalunya;OLIANA;Lleida;Peramola
827820,63;4685349,95;110;09 - Catalunya;POBLA;Lleida;Pobla de Segur, La
827820,63;4685349,95;25;09 - Catalunya;POBLA;Lleida;Pobla de Segur, La
807706,16;4701339,01;132;09 - Catalunya;PONT;Lleida;Pont de Suert, El
807706,16;4701339,01;25;09 - Catalunya;PONT;Lleida;Pont de Suert, El
848016,41;4650287,4;110;09 - Catalunya;PONTS;Lleida;Baronia de Rialb, La
848016,41;4650287,4;25;09 - Catalunya;PONTS;Lleida;Baronia de Rialb, La
789265,09;4620607,46;66;09 - Catalunya;RAIMAT;Lleida;Lleida
789265,09;4620607,46;25;09 - Catalunya;RAIMAT;Lleida;Lleida
847815,45;4651611,43;110;09 - Catalunya;RIALB;Lleida;Tiurana
818382,5;4640642,65;110;09 - Catalunya;S.LLORENÇ;Lleida;Camarasa
835128,33;4722201,75;110;09 - Catalunya;S.MAURICI;Lleida;Espot
800832,82;4622239,14;110;09 - Catalunya;SEGRIA;Lleida;Benavent de Segrià
800832,82;4622239,14;25;09 - Catalunya;SEGRIA;Lleida;Benavent de Segrià
789059,58;4596497,14;110;09 - Catalunya;SEROS;Lleida;Aitona
789059,58;4596497,14;25;09 - Catalunya;SEROS;Lleida;Aitona
871456,82;4659039,69;110;09 - Catalunya;SOLSONA;Lleida;Olius
871456,82;4659039,69;25;09 - Catalunya;SOLSONA;Lleida;Olius
822764,11;4676542,66;110;09 - Catalunya;TALARN;Lleida;Talarn
822764,11;4676542,66;25;09 - Catalunya;TALARN;Lleida;Talarn
844040,59;4621553,43;110;09 - Catalunya;TARREGA;Lleida;Tàrrega
844040,59;4621553,43;25;09 - Catalunya;TARREGA;Lleida;Tàrrega
822360,85;4662326,76;110;09 - Catalunya;TERRADETS;Lleida;Castell de Mur
810998,99;4735506,44;110;09 - Catalunya;VIELHA;Lleida;Vielha e Mijaran
810998,99;4735506,44;25;09 - Catalunya;VIELHA;Lleida;Vielha e Mijaran
804888,4;4707133,58;132;09 - Catalunya;VILALLER;Lleida;Vilaller
797580,42;4496066,01;110;09 - Catalunya;ALCANAR;Tarragona;Alcanar
797580,42;4496066,01;25;09 - Catalunya;ALCANAR;Tarragona;Alcanar
867011,92;4565102,08;110;09 - Catalunya;ALTAFULLA;Tarragona;Altafulla
867011,92;4565102,08;25;09 - Catalunya;ALTAFULLA;Tarragona;Altafulla
809735,67;4523084,82;110;09 - Catalunya;AMPOLLA;Tarragona;Ampolla, L`
809735,67;4523084,82;25;09 - Catalunya;AMPOLLA;Tarragona;Ampolla, L`
800847,27;4512507,11;110;09 - Catalunya;AMPOSTA;Tarragona;Amposta
800847,27;4512507,11;25;09 - Catalunya;AMPOSTA;Tarragona;Amposta
798777,43;4567012,12;110;09 - Catalunya;ASCO;Tarragona;Ascó
805752,98;4558292,05;25;09 - Catalunya;AUBALS;Tarragona;Garcia
849585,19;4559923,09;25;09 - Catalunya;BELLISSENS;Tarragona;Reus
839227,14;4555883,81;110;09 - Catalunya;CAMBRILS;Tarragona;Cambrils
839227,14;4555883,81;25;09 - Catalunya;CAMBRILS;Tarragona;Cambrils
798474,93;4519108,26;110;09 - Catalunya;CAMPREDO;Tarragona;Tortosa
804409,34;4524853,32;110;09 - Catalunya;COLLDALBA;Tarragona;Tortosa
854604,76;4562387,55;25;09 - Catalunya;CONSTANTI;Tarragona;Tarragona
796274,44;4570183,38;110;09 - Catalunya;ERKIMIA;Tarragona;Flix
797435,51;4570204,11;110;09 - Catalunya;FLIX;Tarragona;Flix
797435,51;4570204,11;25;09 - Catalunya;FLIX;Tarragona;Flix
808255,79;4567012,26;110;09 - Catalunya;GARGANTA;Tarragona;Torre de l`Espanyol, La
847952,55;4570269,53;25;09 - Catalunya;LASELVA;Tarragona;Selva del Camp, La
845666,77;4590961,15;25;09 - Catalunya;MONTBLANC;Tarragona;Montblanc
785079,7;4502234,64;110;09 - Catalunya;MONTSIA;Tarragona;Ulldecona
785079,7;4502234,64;25;09 - Catalunya;MONTSIA;Tarragona;Ulldecona
856294,67;4569059,03;66;09 - Catalunya;PERAFORT;Tarragona;Perafort
856294,67;4569059,03;25;09 - Catalunya;PERAFORT;Tarragona;Perafort
810122,05;4533800,27;110;09 - Catalunya;PERELLO;Tarragona;Perelló, El
826339,6;4561833,64;110;09 - Catalunya;PRADELL;Tarragona;Pradell de la Teixeta
826339,6;4561833,64;25;09 - Catalunya;PRADELL;Tarragona;Pradell de la Teixeta
859388,2;4579102,55;25;09 - Catalunya;PUIGPELAT;Tarragona;Puigpelat
854718,17;4566885,91;66;09 - Catalunya;REPSOL;Tarragona;Pobla de Mafumet, La
844524,35;4565530,86;110;09 - Catalunya;REUS;Tarragona;Reus
844524,35;4565530,86;25;09 - Catalunya;REUS;Tarragona;Reus
844524,35;4565530,86;11;09 - Catalunya;REUS;Tarragona;Reus
787516,31;4571334,62;25;09 - Catalunya;RIBARROJA;Tarragona;Riba-roja d`Ebre
851339,87;4565032,73;110;09 - Catalunya;TARRACO;Tarragona;Constantí
851339,87;4565032,73;25;09 - Catalunya;TARRACO;Tarragona;Constantí
852501,74;4559902,05;110;09 - Catalunya;TARRAGONA;Tarragona;Tarragona
852501,74;4559902,05;25;09 - Catalunya;TARRAGONA;Tarragona;Tarragona
797436,45;4522417,96;110;09 - Catalunya;TORTOSA;Tarragona;Tortosa
797436,45;4522417,96;25;09 - Catalunya;TORTOSA;Tarragona;Tortosa
856403,54;4580148,65;110;09 - Catalunya;VALLS;Tarragona;Valls
856403,54;4580148,65;25;09 - Catalunya;VALLS;Tarragona;Valls
826248,98;4542966,82;110;09 - Catalunya;VANDELLOS;Tarragona;Vandellòs i l`Hospitalet de l`Infant
826248,98;4542966,82;25;09 - Catalunya;VANDELLOS;Tarragona;Vandellòs i l`Hospitalet de l`Infant
877927,57;4571223,6;110;09 - Catalunya;VENDRELL;Tarragona;Vendrell, El
877927,57;4571223,6;25;09 - Catalunya;VENDRELL;Tarragona;Vendrell, El
793556,29;4536162,88;110;09 - Catalunya;XERTA;Tarragona;Xerta
793556,29;4536162,88;25;09 - Catalunya;XERTA;Tarragona;Xerta
145818,29;4270996,83;66;11 - Extremadura;ALCONCHE;Badajoz;Alconchel
145818,29;4270996,83;20;11 - Extremadura;ALCONCHE;Badajoz;Alconchel
195369,68;4253775,14;66;11 - Extremadura;ALCONERA;Badajoz;Alconera
204395,68;4288519,28;66;11 - Extremadura;ALMENDRA;Badajoz;Almendralejo
204395,68;4288519,28;15;11 - Extremadura;ALMENDRA;Badajoz;Almendralejo
169916,31;4300018,95;66;11 - Extremadura;ALVARADO;Badajoz;Badajoz
169916,31;4300018,95;20;11 - Extremadura;ALVARADO;Badajoz;Badajoz
199380,57;4307489,14;66;11 - Extremadura;ARROYO;Badajoz;Arroyo de San Serván
199380,57;4307489,14;15;11 - Extremadura;ARROYO;Badajoz;Arroyo de San Serván
265506,7;4238588,79;66;11 - Extremadura;AZUAGA;Badajoz;Azuaga
265506,7;4238588,79;15;11 - Extremadura;AZUAGA;Badajoz;Azuaga
159335,88;4311454,45;66;11 - Extremadura;BADAJOZ;Badajoz;Badajoz
159335,88;4311454,45;20;11 - Extremadura;BADAJOZ;Badajoz;Badajoz
175429,41;4248439,22;66;11 - Extremadura;BALBOA;Badajoz;Jerez de los Caballeros
175429,41;4248439,22;20;11 - Extremadura;BALBOA;Badajoz;Jerez de los Caballeros
207315,9;4273894,3;66;11 - Extremadura;BARBOSA;Badajoz;Villafranca de los Barros
162164,61;4270637,44;66;11 - Extremadura;BARCAROT;Badajoz;Barcarrota
162164,61;4270637,44;20;11 - Extremadura;BARCAROT;Badajoz;Barcarrota
186463,73;4252912,7;66;11 - Extremadura;BURGUILL;Badajoz;Burguillos del Cerro
186463,73;4252912,7;15;11 - Extremadura;BURGUILL;Badajoz;Burguillos del Cerro
181124,23;4310901,71;66;11 - Extremadura;CALZADAR;Badajoz;Valdelacalzada
181124,23;4310901,71;20;11 - Extremadura;CALZADAR;Badajoz;Valdelacalzada
161072,71;4311106,46;66;11 - Extremadura;CERROGOR;Badajoz;Badajoz
161072,71;4311106,46;20;11 - Extremadura;CERROGOR;Badajoz;Badajoz
326278,38;4359900,01;132;11 - Extremadura;CIJARA;Badajoz;Herrera del Duque
181342,8;4231125,65;66;11 - Extremadura;FREGENAL;Badajoz;Fregenal de la Sierra
181342,8;4231125,65;15;11 - Extremadura;FREGENAL;Badajoz;Fregenal de la Sierra
211346,29;4239331,24;66;11 - Extremadura;FUENTEDE;Badajoz;Fuente de Cantos
211346,29;4239331,24;15;11 - Extremadura;FUENTEDE;Badajoz;Fuente de Cantos
217918,12;4263550,26;66;11 - Extremadura;HI_VALLE;Badajoz;Hinojosa del Valle
217918,12;4263550,26;15;11 - Extremadura;HI_VALLE;Badajoz;Hinojosa del Valle
231538,81;4272709,81;66;11 - Extremadura;HORNACHO;Badajoz;Hornachos
231538,81;4272709,81;15;11 - Extremadura;HORNACHO;Badajoz;Hornachos
170808,6;4247437,22;66;11 - Extremadura;JEREZCAB;Badajoz;Jerez de los Caballeros
170808,6;4247437,22;15;11 - Extremadura;JEREZCAB;Badajoz;Jerez de los Caballeros
214975,43;4310498,73;132;11 - Extremadura;JUDIO;Badajoz;Mérida
214975,43;4310498,73;15;11 - Extremadura;JUDIO;Badajoz;Mérida
237170,3;4236935,96;66;11 - Extremadura;LLERENA;Badajoz;Llerena
237170,3;4236935,96;15;11 - Extremadura;LLERENA;Badajoz;Llerena
186107,6;4305774,7;66;11 - Extremadura;LOBON;Badajoz;Lobón
186107,6;4305774,7;20;11 - Extremadura;LOBON;Badajoz;Lobón
210185,21;4310609,96;132;11 - Extremadura;MERIDA;Badajoz;Mérida
210185,21;4310609,96;66;11 - Extremadura;MERIDA;Badajoz;Mérida
210185,21;4310609,96;15;11 - Extremadura;MERIDA;Badajoz;Mérida
153724,48;4312055,85;66;11 - Extremadura;NEVERO;Badajoz;Badajoz
153724,48;4312055,85;20;11 - Extremadura;NEVERO;Badajoz;Badajoz
143306,11;4290618,72;66;11 - Extremadura;OLIVENZA;Badajoz;Olivenza
143306,11;4290618,72;20;11 - Extremadura;OLIVENZA;Badajoz;Olivenza
280036,01;4318245,45;132;11 - Extremadura;ORELLANA;Badajoz;Orellana la Vieja
208249,18;4304713,29;66;11 - Extremadura;PARQ_SUR;Badajoz;Mérida
208249,18;4304713,29;15;11 - Extremadura;PARQ_SUR;Badajoz;Mérida
206315,15;4312779,21;66;11 - Extremadura;PRADO;Badajoz;Mérida
206315,15;4312779,21;15;11 - Extremadura;PRADO;Badajoz;Mérida
209889,98;4315069,31;66;11 - Extremadura;PROSERPI;Badajoz;Mérida
209889,98;4315069,31;15;11 - Extremadura;PROSERPI;Badajoz;Mérida
311338,75;4334918,95;132;11 - Extremadura;PTO_PENA;Badajoz;Talarrubias
198113,33;4251756,7;66;11 - Extremadura;PUEBLA;Badajoz;Alconera
198113,33;4251756,7;15;11 - Extremadura;PUEBLA;Badajoz;Alconera
152857,74;4315202,12;66;11 - Extremadura;RIOCAYA;Badajoz;Badajoz
152857,74;4315202,12;20;11 - Extremadura;RIOCAYA;Badajoz;Badajoz
220582,56;4206927,33;66;11 - Extremadura;RIONARCE;Badajoz;Monesterio
153543,19;4310197,35;66;11 - Extremadura;S_MARINA;Badajoz;Badajoz
153543,19;4310197,35;20;11 - Extremadura;S_MARINA;Badajoz;Badajoz
203991,09;4265824;66;11 - Extremadura;SANJORGE;Badajoz;Fuente del Maestre
290503,86;4309720,73;132;11 - Extremadura;SERENA;Badajoz;Castuera
174536,88;4285431,08;66;11 - Extremadura;T_MIGUEL;Badajoz;Torre de Miguel Sesmero
174536,88;4285431,08;20;11 - Extremadura;T_MIGUEL;Badajoz;Torre de Miguel Sesmero
204159,76;4258958,18;66;11 - Extremadura;TALIA;Badajoz;Puebla de Sancho Pérez
207546,16;4300509,17;66;11 - Extremadura;TORREMEJ;Badajoz;Torremejía
207546,16;4300509,17;15;11 - Extremadura;TORREMEJ;Badajoz;Torremejía
154611,65;4306321,15;66;11 - Extremadura;VAGUADAS;Badajoz;Badajoz
154611,65;4306321,15;20;11 - Extremadura;VAGUADAS;Badajoz;Badajoz
165419,52;4310872,25;66;11 - Extremadura;VEGASBAJ;Badajoz;Badajoz
165419,52;4310872,25;20;11 - Extremadura;VEGASBAJ;Badajoz;Badajoz
208130;4273120,27;66;11 - Extremadura;VILLFRAB;Badajoz;Villafranca de los Barros
208130;4273120,27;15;11 - Extremadura;VILLFRAB;Badajoz;Villafranca de los Barros
201612,26;4259213,93;66;11 - Extremadura;ZAFRA;Badajoz;Zafra
201612,26;4259213,93;15;11 - Extremadura;ZAFRA;Badajoz;Zafra
215432,11;4300153,9;66;11 - Extremadura;ZARZA;Badajoz;Zarza, La
285121,69;4310403,05;132;11 - Extremadura;ZUJAR;Badajoz;Castuera
104131,63;4822690,07;132;12 - Galicia;TESOURO;A Coruña;Pontes de García Rodríguez, As
104131,63;4822690,07;20;12 - Galicia;TESOURO;A Coruña;Pontes de García Rodríguez, As
164304,38;4674813,93;50;12 - Galicia;S.AGUSTIN;Ourense;Viana do Bolo
164304,38;4674813,93;15;12 - Galicia;S.AGUSTIN;Ourense;Viana do Bolo
170592,02;4671467,72;50;12 - Galicia;S.SEBAS;Ourense;Viana do Bolo
170592,02;4671467,72;15;12 - Galicia;S.SEBAS;Ourense;Viana do Bolo
666875,66;4739971,36;45;15 - Navarra;RONCAL;Navarra;Roncal/Erronkari
666875,66;4739971,36;15;15 - Navarra;RONCAL;Navarra;Roncal/Erronkari
